21316,2
4370,17
1423,66
1403,68
2147,38
1942,46
1741,54
1343,75
990,134
1413,67
2016,43
1900,48
3751,20
4036,18
3182,25
2017,43
2234,36
2120,39
3279,24
3419,23
3552,22
3079,26
2345,34
3030,27
4522,16
3553,22
2235,36
11455,5
2148,38
21317,2
21318,2
2545,31
3752,20
5237,14
4956,15
4371,17
5238,14
11456,5
2274,35
3420,23
16370,3
11457,5
1042,125
21319,2
30226,1
30227,1
21320,2
2018,43
30228,1
21321,2
30229,1
16371,3
30230,1
11458,5
30231,1
967,140
4957,15
30232,1
13256,4
30233,1
21322,2
8363,7
21323,2
21324,2
21325,2
9979,6
21326,2
30234,1
21327,2
30235,1
5738,12
11459,5
30236,1
30237,1
21328,2
13257,4
3280,24
1633,57
3080,26
3900,19
21329,2
13258,4
1634,57
4372,17
5239,14
4037,18
3628,21
30238,1
2546,31
21330,2
1901,48
30239,1
11460,5
30240,1
6544,10
8364,7
3031,27
16372,3
21331,2
21332,2
21333,2
13259,4
13260,4
11461,5
8365,7
16373,3
21334,2
3629,21
30241,1
30242,1
3081,26
6545,10
4958,15
2737,28
11462,5
30243,1
21335,2
9980,6
3630,21
16374,3
3183,25
3281,24
21336,2
21337,2
21338,2
21339,2
21340,2
21341,2
21342,2
21343,2
21344,2
21345,2
30244,1
30245,1
30246,1
30247,1
30248,1
16375,3
30249,1
21346,2
21347,2
30250,1
16376,3
30251,1
30252,1
30253,1
30254,1
21348,2
21349,2
16377,3
30255,1
21350,2
30256,1
21351,2
21352,2
21353,2
30257,1
21354,2
30258,1
30259,1
30260,1
30261,1
13261,4
30262,1
21355,2
30263,1
30264,1
21356,2
21357,2
30265,1
21358,2
21359,2
21360,2
21361,2
21362,2
21363,2
21364,2
21365,2
30266,1
16378,3
30267,1
30268,1
21366,2
30269,1
30270,1
21367,2
21368,2
30271,1
30272,1
30273,1
30274,1
21369,2
30275,1
30276,1
30277,1
21370,2
30278,1
30279,1
30280,1
30281,1
30282,1
21371,2
30283,1
30284,1
30285,1
30286,1
16379,3
30287,1
21372,2
21373,2
30288,1
30289,1
30290,1
30291,1
30292,1
30293,1
30294,1
21374,2
30295,1
21375,2
30296,1
30297,1
21376,2
21377,2
30298,1
21378,2
30299,1
21379,2
21380,2
30300,1
30301,1
21381,2
30302,1
30303,1
30304,1
30305,1
21382,2
21383,2
21384,2
21385,2
30306,1
30307,1
21386,2
21387,2
21388,2
30308,1
30309,1
30310,1
30311,1
30312,1
30313,1
21389,2
21390,2
30314,1
21391,2
30315,1
21392,2
21393,2
30316,1
21394,2
30317,1
30318,1
16380,3
21395,2
21396,2
30319,1
